actor_id,url,list_page,name_kanji,name_kana,generation,yago,mon,affiliation,profile,image_url
91,https://meikandb.kabuki.ne.jp/actor/91/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 吉三郎,ナカムラ キチサブロウ,,播磨屋,,伝統歌舞伎保存会会員,立役。国立劇場第1期歌舞伎俳優研修修了生。八代目松本幸四郎（初代白鸚）に入門し、師の歿後、中村吉右衛門門下となった。「真面目」「きちんとした」などの形容詞が似合う芸風。吉右衛門の『鬼平犯科帳』では鬼平配下の役人としてぴったりの好演。堅いばかりでなく市井の人物描写もよくするベテランで、国立劇場特別賞など受賞歴も多い。一門になくてはならない役者である。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/544092cc81653_20141017125348.jpg
93,https://meikandb.kabuki.ne.jp/actor/93/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 吉之丞,ナカムラ キチノジョウ,3代目,播磨屋,揚羽蝶,伝統歌舞伎保存会会員,子役から中村吉右衛門の弟子となり、頭角を現した立役。役幅は広く、風貌には愛嬌がある。『一條大蔵譚（いちじょうおおくらものがたり）』の八剣勘解由、『熊谷陣屋』の梶原平次景高では敵役らしい憎らしさを出し、『毛谷村』の杣（そま）斧右衛門、『仮名手本忠臣蔵』七段目の鷺坂伴内にはおかしみがあった。数を重ねているのが狂言舞踊『太刀盗人』の目代丁字左衛門で、役にふさわしい大らかさを醸し出した。新作歌舞伎『野田版 桜の森の満開の下』では青名人で存在感を発揮。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/57c7877cd878f_20160901104220.jpg
106,https://meikandb.kabuki.ne.jp/actor/106/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 吉兵衛,ナカムラ キチベエ,,播磨屋,,,立役。えらの張った四角い顔に愛嬌のある眼が個性的で印象に残る。若いころは身が軽く、キレのいい動きで立廻りの名手だった。立師（たてし）もできる。時代物の武士でも世話物の町人や手代でも足軽でも、いつもきちんと演じている。とにかく芸熱心で意欲があり、師ゆずりのせりふも頼もしい。夏の勉強会にも積極的に参加し、『一條大蔵譚（いちじょうおおくらものがたり）』の一條大蔵長成や『寿曾我対面』の朝比奈など、数々の大役に挑戦している。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/55e3d115de61a_20150831125917.jpg
54,https://meikandb.kabuki.ne.jp/actor/54/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 歌六,ナカムラ カロク,5代目,播磨屋,揚羽蝶、つるかたばみ、歌六梅,伝統歌舞伎保存会会員,円熟の境地に達し、近年の充実ぶりは目覚ましい。口跡の良さ、切れの良い詰んだせりふ回しで時代から世話、立役から女方、老けを問わず役を掘り下げ、陰影に富んだ人間像を創り上げる。老け役での活躍が目立つが、一本芯の通った手強さがあるのがこの人の特徴。『逆櫓』の権四郎、『夏祭』の三婦などが真っ先に思い浮かぶ。久々に上演された『伊賀越』の「岡崎」は芸術選奨文部科学大臣賞に輝いたが、この人の山田幸兵衛がなかったら中村吉右衛門も「岡崎」を復活できなかっただろう。『石切』の六郎太夫の情愛、『合邦』の合邦道心の気骨、『すしや』の弥左衛門の一徹、『先代萩』の八汐の芝居っ気、『矢口渡』の頓兵衛の古怪で大時代な味わい、…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d05b30d905f2_20101213144549.jpg
189,https://meikandb.kabuki.ne.jp/actor/189/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 歌昇,ナカムラ カショウ,4代目,播磨屋,揚羽蝶,伝統歌舞伎保存会会員,播磨屋一門の花形立役で大役を演じる機会も増えた。『元禄忠臣蔵』御浜御殿の富森助右衛門で綱豊相手に一歩も辞さないいちずさを、『一條大蔵譚（いちじょうおおくらものがたり）』の大蔵卿では本性を隠して生きる苦しみを、『引窓』の南与兵衛では義理と役目の間で懊悩する内面を表現。弟の中村種之助との勉強会「双蝶会」で『毛谷村』の六助、『傾城反魂香』の又平に挑戦するなど研鑽も続ける。2019（令和元）年の秀山祭九月大歌舞伎で長男の小川綜真が初お目見得した。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/55e3cededecbf_20150831124950.jpg
1307,https://meikandb.kabuki.ne.jp/actor/1307/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 秀乃介,ナカムラ ヒデノスケ,,播磨屋,揚羽蝶,,2018年12月25日生まれ。中村歌昇の次男。祖父は中村又五郎。22年9月歌舞伎座『菅原伝授手習鑑』寺子屋の松王丸一子小太郎で中村秀乃介を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2023/04/4bb22223cb5db9f1c90c2156b92bdb80-1-300x300.jpg
190,https://meikandb.kabuki.ne.jp/actor/190/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 種之助,ナカムラ タネノスケ,,播磨屋,揚羽蝶,,中村吉右衛門一門の花形で立役と女方の両方を勤める。兄の中村歌昇との勉強会「双蝶会」では『四の切』の忠信実は源九郎狐で親を慕う子狐の心情を表現し、『傾城反魂香』のおとくではハンディを持つ夫・又平を気遣う世話女房ぶりを示した。踊りも達者で『操り三番叟』の三番叟を軽快に、『船弁慶』では静御前と平知盛の霊の2役を踊り分けた。女方では『法界坊』の野分姫が愛らしく、『京人形』のおとくでやさし気な風情を見せた。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/55e3cef32e791_20150831125011.jpg
1306,https://meikandb.kabuki.ne.jp/actor/1306/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 種太郎,ナカムラ タネタロウ,5代目,播磨屋,揚羽蝶,,2016年2月26日生まれ。中村歌昇の長男。祖父は中村又五郎。19年9月歌舞伎座『伊賀越道中双六』で小川綜真の名で初お目見得。22年9月歌舞伎座『菅原伝授手習鑑』寺子屋の菅秀才で五代目中村種太郎を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2023/04/a07d4b5cf6e334040eb2c827e5c89e5b-1-300x300.jpg
302,https://meikandb.kabuki.ne.jp/actor/302/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 米吉,ナカムラ ヨネキチ,5代目,播磨屋,揚羽蝶,,愛らしく可憐な容姿。ちょっとふっくらした顔立ちに気品が同居、歌舞伎に必要な古風さとその裏腹の現代性も感じさせる躍進著しい女方。父は立役の実力派・中村歌六。だが、女方に進んだのは素晴らしい選択だった。娘役では『石切梶原』の梢のけなげさ、傾城では『対面』の少将や『御所五郎蔵』の逢州の艶やかさ、時代物では『絵本太功記』の初菊の初々しさも目に残る。今後、『引窓』のお早をはじめ女房役も増えていくだろう。立役でも二枚目を中心に活躍中。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/2e07ec6f49fd62f9d59f5760d7acd82b.jpg
212,https://meikandb.kabuki.ne.jp/actor/212/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 蝶八郎,ナカムラ チョウハチロウ,,播磨屋,,,立役。キリリとした太眉につぶらな瞳。小回りが利き、『義経千本桜』の四天や『蘭平物狂』の捕手、『ひらかな盛衰記』の船頭などの立廻りで活躍。若い頃は師・中村歌六について澤瀉屋の座組でも様々な経験を積んだ。真面目で堅実な芸風で、時代物の諸士や郎党などから世話物の町人や下級武士まで、どんな役でも安定感がある。新春浅草歌舞伎では『三人吉三巴白浪』の与九兵衛に抜擢。名題昇進し、さらなる精進が期待される。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/25aed3606936599ac4ff4c1b3ec5af45.jpg
208,https://meikandb.kabuki.ne.jp/actor/208/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 蝶十郎,ナカムラ チョウジュウロウ,,播磨屋,,伝統歌舞伎保存会会員,中村又五郎一門の手練れの立役。軽快な動きと個性的な風貌が印象的。『元禄忠臣蔵』御浜御殿の用人津久井九太夫では役にふさわしい小心さを、『番町皿屋敷』の奴権次では正義感を見せた。自主公演でも引っ張りだこ。中村歌昇・種之助兄弟の「双蝶会」で『寺子屋』の春藤玄蕃、『一條大蔵譚（いちじょうおおくらものがたり）』の八剣勘解由、尾上右近の「研の會」で『忠臣蔵』五段目の与市兵衛で実力を発揮。『盟三五大切（かみかけてさんごたいせつ）』のますます坊主の軽妙さも忘れがたい。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/544093c5d5d6d_20141017125757.jpg
226,https://meikandb.kabuki.ne.jp/actor/226/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 富志郎,ナカムラ トミシロウ,,日高屋,,,立役。国立劇場第3期歌舞伎俳優研修修了生だが、それ以前にまず現代劇センター俳優養成所を卒業している。時代物の並び大名から世話物の俠客や鳶頭まで、どんな役でもそれらしい雰囲気を醸し出すベテラン。趣味が旅行と読書とは亡くなった師の五代目中村富十郎譲りである。演じてみたい役としてかつて老婆を挙げていたと記憶するが、幅広い役柄に挑戦する心意気はたのもしい。かつての多彩な学びの成果が上がる時節が必ずくるだろう。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/54c729f650a8e_20150127150230.jpg
221,https://meikandb.kabuki.ne.jp/actor/221/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=大谷,大谷 友右衛門,オオタニ トモエモン,8代目,明石屋,丸十、水仙丸,伝統歌舞伎保存会会員,歌舞伎女方の頂点に立っていた父・四代目中村雀右衛門の品のある芸風を自身の立役のなかに受け継いでいる。名優・七代目松本幸四郎の娘だった母親の品の良さも血筋にあるのだろう。友右衛門の名跡は代々敵役の家柄として知られているが、立役から女方に転身して七代目を名のった父親が懸命の努力で再び築き上げた。立役では持ち役ともいうべき『勧進帳』の四天王・亀井六郎、『毛抜』の小野春道、また『源氏物語』で演じた兵部卿宮などにそれがうかがわれるが、近年は脇の老け役も手掛け、『一本刀土俵入』の清大工、『弁天小僧』の浜松屋幸兵衛などに役の幅を広げた。女方を演じることもしばしばあり、『実盛物語』の娘小万、『助六』の三浦屋女…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d929ff127473_20110330121353.jpg
254,https://meikandb.kabuki.ne.jp/actor/254/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=大谷,大谷 廣太郎,オオタニ ヒロタロウ,3代目,明石屋,丸十､水仙丸､大の字雪輪,,父・大谷友右衛門ゆずりの古風な空気をまとう若手立役。癖がなく、気品を備えているので、どんな役もなじむのは大きな武器だ。古典に新作にと地力を蓄えており、叔父・中村雀右衛門の襲名披露では『対面』の小藤太や、『車引』の杉王丸を折り目正しく勤めた。松本幸四郎の新作でも欠かせない存在で、米ラスベガス公演『獅子王』や、フィギュアスケート歌舞伎『氷艶―破沙羅―』では猛特訓の末、華麗な滑りと演技、そして根性を見せた。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/531434b5e105c_20140303165221.jpg
255,https://meikandb.kabuki.ne.jp/actor/255/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=大谷,大谷 廣松,オオタニ ヒロマツ,2代目,明石屋,丸十､水仙丸､大の字雪輪,,優しい顔立ちで、女方を軸に活躍する花形。近年、市川海老蔵との共演が増え、立役を含め役の幅を広げている。叔父・中村雀右衛門の襲名披露では『対面』で八幡を楷書の演技で勤め、また祖父・四代目雀右衛門譲りのお姫様役も『毛抜』の錦の前などに丁寧に取り組む。一方で『雙生隅田川（ふたごすみだがわ）』の次郎坊天狗では初隈取り、初宙乗りの大奮闘を見せ、柔軟さが光る。2019（令和元）年より「九團次・廣松の会」も始め、得意の踊りをアピールしている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/531440f5921c0_20140303174437.jpg
108,https://meikandb.kabuki.ne.jp/actor/108/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=大谷,大谷 明三郎,オオタニ アキサブロウ,,明石屋,,,女方。繊細で愁いのある風情を醸し、時代物の腰元や世話物の芸者が似合う。四代目中村雀右衛門のもとで研鑽を積み、大谷友右衛門の門下に移った。立ち居振る舞いにしっとりとした美しさがあり、名題昇進披露では『直侍』の新造千代春を勤めた。『伽羅先代萩（めいぼくせんだいはぎ）』や『一條大蔵譚（いちじょうおおくらものがたり）』の腰元、『籠釣瓶花街酔醒（かごつるべさとのえいざめ）』の芸者、『廓文章』の仲居、『盟三五大切（かみかけてさんごたいせつ）』の長屋女房などで大人びた雰囲気が活きる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/568391c1d4265_20151230171145.jpg
14,https://meikandb.kabuki.ne.jp/actor/14/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 市蔵,カタオカ イチゾウ,6代目,松島屋,銀杏丸,伝統歌舞伎保存会会員,いい役者になる条件は色々とある。本を読むこともその１つ。この優は常に読書を忘れず、この役、この場面を劇化すればと思考法が具体的。そんな心構えだから、舞台が面白くないわけがない。加えて、初見の客も満足させるその風貌、台詞回し、扮装だ。2019（令和元）年も市川海老蔵の舞台の最右翼を受け持った。『俊寛』の敵役の瀬尾、『極付幡随長兵衛』の劇中劇「公平法問諍（きんぴらほうもんあらそい）」の坂田公平、『勧進帳』の常陸坊海尊と、父の五代目市蔵の芸を踏まえ、今日的な感覚も融合させて演じた。陰翳の深い役も得意分野。７月の海老蔵の『星合世十三團』の、源平の共倒れを謀る公家の家来・猪熊大之進は悪人とも忠義の臣とも…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d0584b5d9b3d_20101213112805.jpg
238,https://meikandb.kabuki.ne.jp/actor/238/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 仁三郎,カタオカ ニサブロウ,,松嶋屋,,伝統歌舞伎保存会会員,立役。敵役から時代物の四天王、上方歌舞伎の太鼓持まで、堅実な演技で舞台を支え続けている。上方の芝居では、役にふさわしい匂いをにじませる貴重な脇役。ちょっとハスキーな声に特徴があり、師・片岡仁左衛門の後見も神妙に勤め、松嶋屋一門の舞台になくてはならない存在だ。かつて上方歌舞伎会で演じた『封印切』の忠兵衛は忘れがたいが、本興行でも『実盛物語』の矢走仁惣太、『寿曽我対面』の梶原景高など多彩な役どころを好演。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/507bbce7d8075_20121015163607.jpg
237,https://meikandb.kabuki.ne.jp/actor/237/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 仁左衛門,カタオカ ニザエモン,15代目,松嶋屋,七ツ割丸に二引,伝統歌舞伎保存会会員,現代を代表する立役で風姿、口跡、演技力の三拍子を備えた俳優である。京都生まれで上方狂言が得意なのは当然として、江戸狂言の『助六』『勧進帳』や南北劇でも優れた演技を見せている。立役、捌き役では持ち前の爽やかな芸風が映えるし、敵役では凄みと悪の色気が漂う。本領の上方和事の役では男ぶりの良さと、柔らかみで観客を魅了する。仁左衛門家は代々江戸、大坂（大阪）、京都の三都市で活躍するのを家風にしてきたが、その伝統を継承している。どんな役でも研究を怠らず、やる度に工夫を加えて舞台に臨む。近年は古典の大役を次々と演じ『寺子屋』の松王丸、『盛綱陣屋』、『熊谷陣屋』、『実盛物語』、『義経千本桜』の権太・知盛などを…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/81e731bb19f89abe2b48f2596da3f7b1-300x300.jpg
169,https://meikandb.kabuki.ne.jp/actor/169/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 千之助,カタオカ センノスケ,,松嶋屋,追いかけ五枚銀杏,,2000年３月１日生まれ。片岡孝太郎の長男。祖父は片岡仁左衛門。03年７月大阪松竹座『男女道成寺』の所化で初お目見得。04年11月歌舞伎座『松栄祝嶋台（まつのさかえいわうしまだい）』お祭りの若鳶千吉で初代片岡千之助を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5d3151da16dd8_20190719141506.jpg
173,https://meikandb.kabuki.ne.jp/actor/173/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 千壽,カタオカ センジュ,,松嶋屋,,,1997（平成9）年に片岡秀太郎の監修で上方歌舞伎の継承者育成のため設立した「松竹 上方歌舞伎塾」1期生の１人。鈴を張ったような瞳、ちょっと角ばった顔によく通る声の女方で、上方若手俳優による上方歌舞伎会や勉強会「晴（そら）の会」では、『傾城反魂香』のおとくなど主役級を勤める。最近は東京の舞台に多く出演するが本領は上方もの。廓の仲居などに出ると大歌舞伎の品格も出てきた。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/586f4da5cf37f_20170106165621.jpg
537,https://meikandb.kabuki.ne.jp/actor/537/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 千太郎,カタオカ センタロウ,,松嶋屋,丸に追いかけ五枚銀杏,,2006年５月28日生まれ。15年７月大阪松竹座『絵本合法衢（えほんがっぽうがつじ）』の佐五右衛門倅（せがれ）里松で笠井稜太の名で初舞台。12月二代目片岡秀太郎の部屋子となり、南座『土蜘』の太刀持音若で片岡千太郎を名のる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/b7ed87864ebc216ee5b0c0822d45415b-300x300.jpg
180,https://meikandb.kabuki.ne.jp/actor/180/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 孝太郎,カタオカ タカタロウ,,松嶋屋,追いかけ五枚銀杏,伝統歌舞伎保存会会員,30代では父・片岡仁左衛門のもとで修業を重ね、義太夫狂言、上方狂言の若女方として活躍した。『俊寛』の千鳥、『新版歌祭文』のお光・お染などで実力を発揮する一方で父や松本幸四郎を相手にした『女殺油地獄』で、情が仇になって殺される女房お吉を程よい色気と哀れを兼ね備えた演技で表現して当たり役にした。歳を重ねると共に立女方（たておやま）の役を演じるようになり、『義経千本桜』の典侍（すけ）の局・静御前・お里、『仮名手本忠臣蔵』のおかる、『彦山権現誓助剣（ひこさんごんげんちかいのすけだち）』のお園、『引窓』のお早、『恋飛脚大和往来』の梅川など時代世話の大役を次々に演じ分ける。舞踊では『廓三番叟』、『かさね』…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5a8f7bf04fa6a_20180223112656.jpg
198,https://meikandb.kabuki.ne.jp/actor/198/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 孝志,カタオカ タカシ,,松嶋屋,,,立役。すらりとした立ち姿で、折り目正しい所作を見せる。時代物から世話物、新作、上方や江戸の狂言まで、幅広い作品世界に自然と馴染んでいる立役だ。『寺子屋』の百姓米八、『義経千本桜』渡海屋・大物浦の船頭実は郎党三次、『封印切』の太鼓持福六、『女殺油地獄』の掛取庄造、『弁天娘女男白浪（べんてんむすめめおのしらなみ）』の手代吉造などの古典に加え、三谷かぶき『月光露針路日本（つきあかりめざすふるさと）』には漂流民と貴族で出演。多彩な役柄を真摯に勤め、歌舞伎の舞台を支えている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/560b73e8dc6cc_20150930143224.jpg
566,https://meikandb.kabuki.ne.jp/actor/566/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 愛三朗,カタオカ アイザブロウ,,松嶋屋,丸に追いかけ五枚銀杏,,2003年４月７日生まれ。片岡愛之助の部屋子。14年11月国立劇場『伽羅先代萩（めいぼくせんだいはぎ）』の小姓で加來真之介の名で初舞台。18年３月片岡愛之助の部屋子となり、歌舞伎座『芝浜革財布』の丁稚長吉で片岡愛三朗を名のる｡,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5bda6c63ccf24_20181101120051.jpg
12,https://meikandb.kabuki.ne.jp/actor/12/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 愛之助,カタオカ アイノスケ,6代目,松嶋屋,追いかけ五枚銀杏,伝統歌舞伎保存会会員,次代を担う立役の１人として飛躍と奮闘を続ける花形だ。生粋の上方役者で、端正な面差しと爽やかな口跡、明朗な個性の持ち主。太い輪郭の人物造形、旺盛なサービス精神、進取の気風も併せ持つ。代表作といえるのは、活きの良い上方の男を活写した『夏祭』の団七、滝窓志賀之助など十数役を早替りで演じる本水使用の『鯉つかみ』、赤毛でフラメンコを踊る石川五右衛門を創出した新作の『GOEMON』シリーズ。加えて、『封印切』の忠兵衛、『廓文章』の伊左衛門など上方和事の二枚目から、『鳴神』の鳴神上人など江戸の荒事まで、手掛ける大役は幅広い。片岡仁左衛門から受け継いだ『義賢最期』の木曽義賢、『国性爺合戦』の和藤内といった義太…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/56b024a6e05db_20160202123814.jpg
279,https://meikandb.kabuki.ne.jp/actor/279/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 松十郎,カタオカ マツジュウロウ,,松嶋屋,,,1997（平成9）年に片岡秀太郎の監修で上方歌舞伎の継承者育成のため設立した「松竹　上方歌舞伎塾」1期生の１人。たゆまぬ努力がようやく開花し始めた立役。三谷かぶき『月光露針路日本（つきあかりめざすふるさと） 風雲児たち』では漂流する船で船酔いに苦しむ作次郎を演じ、活きの良さを印象付けた。端正な顔立ちに口跡が良く上方若手俳優による上方歌舞伎会や勉強会「晴（そら）の会」では『東海道四谷怪談』の伊右衛門など主役級を勤める。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/50b6f298ad56e_20121129142856.jpg
143,https://meikandb.kabuki.ne.jp/actor/143/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 進之介,カタオカ シンノスケ,,松嶋屋,追いかけ五枚銀杏,伝統歌舞伎保存会会員,彫りの深い端正な顔立ち。口跡も明快で、二枚目を中心に立役全般を勤めている。近年では、『寿曽我対面』で演じた曽我兄弟の家臣・鬼王新左衛門が印象深い。舞台終盤近く、行方不明になっていた重宝・友切丸を兄弟に渡す大切な役。実事の典型ともいうべき役どころをきちんと勤めていた。父・片岡我當が平清盛を演じた『日招ぎの清盛』では内大臣宗盛を品良く演じ、『石切梶原』では奴菊平。鮮やかな青の衣裳がよく映えた。『沼津』での持ち役は忠臣・池添孫八。また、『仮名手本忠臣蔵』大序では、この場でもっとも身分の高い足利直義を位取りをもって勤めた。松嶋屋の直系に生まれた育ちの良さもあるのだろう。我當を中心に、関西の学生対象に行…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d0601c501975_20101213202141.jpg
175,https://meikandb.kabuki.ne.jp/actor/175/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 千次郎,カタオカ センジロウ,2代目,松美屋,,,立役・女方。切れ長の目に鋭さと愛嬌があり、立役から女方まで幅広く、近年大役に抜擢される機会が増えている。年に１度、上方歌舞伎塾の卒塾生を中心に大阪で開催されている「晴（そら）の会」では亀屋東斎のペンネームで改訂も担当する才人ぶり。三谷かぶき『月光露針路日本（つきあかりめざすふるさと）』では水主（かこ）安五郎ほかを芝居心豊かに演じて存在感を示した。『東海道四谷怪談』の宅悦、『輝虎配膳』の直江山城守など難しい役どころにも挑んで着実に成果を上げている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/52b930bef0142_20131224155910.jpg
223,https://meikandb.kabuki.ne.jp/actor/223/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 當十郎,カタオカ トウジュウロウ,3代目,松鶴屋,,伝統歌舞伎保存会会員,立役。十三代目片岡仁左衛門に師事して神戸八千代座で初舞台という芸歴70年近い大ベテランである。大柄で鷹揚な雰囲気を持っている。武家の若党など実直な役柄がご本人の印象とダブって秀逸だが、勉強会では『寿曽我対面』の工藤祐経が立派な柄をいかして成果をあげた。古風な佇まいで舞台に居るだけで上方の風を感じさせる貴重な役者であり、片岡家の大番頭的な存在である。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/544096906693f_20141017130952.jpg
154,https://meikandb.kabuki.ne.jp/actor/154/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 嶋之亟,カタオカ シマノジョウ,2代目,桜㐂屋,,伝統歌舞伎保存会会員,女方。片岡仁左衛門門下。京都大学中退という学歴で、モントリオール総領事館等の招聘を受けカナダで「女形のできるまで」を公演し、英語でスピーチを行なった国際派。時代物、世話物、どちらも過不足なく演じる。勉強会で『絵本太功記』の操、『寿曽我対面』の舞鶴を格調高く演じるかと思えば、本興行では『らくだ』の糊屋の婆でしっかり笑いもとれる。はんなりした女方の雰囲気と、関西の女方らしいコミカルな面をあわせ持っている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/fa704dfdd1e999d000728a33dcd84606.jpg
253,https://meikandb.kabuki.ne.jp/actor/253/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=市村,市村 光,イチムラ ヒカル,,橘屋,根上り橘,,1994年４月10日生まれ。市村萬次郎の次男。99年５月歌舞伎座で『土蜘』の石神実は小姓四郎吾で市村光の名で初お目見得。同年10月歌舞伎座では、兄・市村竹松もつとめた『実盛物語』の太郎吉を熱演。2003年５月歌舞伎座『初霞空住吉 かっぽれ』で村坊主として踊った。07年５月歌舞伎座『女暫』に手塚太郎光盛で出演。『神明恵和合取組（かみのめぐみわごうのとりくみ）』に、12年1月新橋演舞場では御成門の鶴吉で、19年5月歌舞伎座では二本榎の若太郎で出演した。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/57edd3ad00497_20160930115333.jpg
57,https://meikandb.kabuki.ne.jp/actor/57/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=市村,市村 家橘,イチムラ カキツ,17代目,橘屋,根割橘、渦巻,伝統歌舞伎保存会会員,「家橘」の八代目は、九代目市川團十郎と共に明治の歌舞伎界に大活躍した五代目尾上菊五郎の、十代目が美男の誉れ高い十五代目市村羽左衛門のそれぞれ前名という、江戸三座・市村座ゆかりの大きな名跡だ。若い頃から様々な役を勤めてきたが、近年は立役の白塗り、色悪、老け役をこなし、時には女方と、その芸域は広い。ベテランの脇役として芸品の良さ、役の性根をしっかりと踏まえた演技で大舞台を支える。十七代目中村勘三郎のもとで修業、師の没後は十二代目市川團十郎の成田屋一門に加わった。『勧進帳』では思慮深い常陸坊海尊、『夏祭』では気風の良い団七女房お梶など、最近は市川海老蔵の主演舞台を支え、海老蔵の十三代目團十郎白猿襲名…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/572ffd467f7ad_20160509120022.jpg
94,https://meikandb.kabuki.ne.jp/actor/94/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=市村,市村 橘太郎,イチムラ キツタロウ,,橘屋,三ツ脚橘,伝統歌舞伎保存会会員,切れの良い動きと愛嬌ある顔立ち、あふれる芝居心。菊五郎劇団の名子役・坂東うさぎ時代の持ち味にいつしか滋味と年輪が加わり、引く手数多の売れっ子脇役になった。劇団の立師（たてし）だった坂東八重之助を始め、多くの先輩の薫陶が時を経て結実したといえよう。『弁天娘女男白浪（べんてんむすめめおのしらなみ）』の番頭与九郎、『暗闇の丑松』の湯屋番頭などで客席を沸かせる立役だが、最近は『すし屋』の弥左衛門女房など女方も増えてきた。期待の大きさを物語る。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/536b08550cc80_20140508133013.jpg
